Section,Car Model,Base Product,Block,Block 2,Product,Line No.,UV-III 1,UV-III 2,UV-III 4,UV-III 5,UV-III 7,UV-III 8,Arc Welding,Aluminum Coating UV-II,Servo Crimping,Ultrasonic Welding,Cap Insertion,Twisting Primary (Aluminum Short Wires) L=1~3000mm,Twisting Primary (Aluminum Long Wires) L=3001mm~,Twisting Secondary (Aluminum Short Wires) L=1~3000mm,Twisting Secondary (Aluminum Long Wires),Airbag,A/B Sub PC,Manual Insertion to Connector,V type twisting,Twisting Primary (Normal Short Wires) L=1~3000mm,Twisting Primary (Normal Long Wires) L=3001mm~,Twisting Secondary (Normal Short Wires) L=1~3000mm,Twisting Secondary (Normal Long Wires) L=3001mm~,Manual Crimping 2Tons (with gomusen),Manual Crimping 2Tons (normal-single crimp),Manual Crimping 2Tons (normal-double crimp),Manual Crimping 2Tons (to be joint on SW),Manual Crimping 2Tons NSC/ Weld,Manual Crimping 4Tons (normal terminal),Manual Crimping 4Tons (LA terminal),Manual Crimping (NF-F),Manual Crimping 5Tons,Intermediate ripping (UAS) Manual-NF-F,Intermediate ripping (UAS) Joint,Intermediate stripping (KB10),Intermediate stripping (KB10) NSC/ Weld,Joint Crimping 2Tons (PS-800),Joint Crimping 2Tons (PS-700),Joint Crimping 2Tons (PS-017/126),Joint Crimping 2Tons NSC/ Weld,Joint Crimping 4Tons (PS-200),Joint Crimping 5Tons,Manual Taping (Dispenser),Joint Taping (11mm),Joint Taping (12mm),Joint Taping (13mm),Joint Taping (13mm) NSC/ Weld,Intermediate Welding (Electrode 1),Intermediate Welding (Electrode 2),Intermediate Welding (Electrode 3),Intermediate Welding (Electrode 4),Intermediate Welding (Electrode 5),Intermediate Welding 0.13 (Electrode 1),Intermediate Welding 0.13 (Electrode 2),Welding at Head (Electrode 1),Welding at Head (Electrode 2),Welding at Head (Electrode 3),Welding at Head (Electrode 4),Welding at Head (Electrode 5),Welding at Head 0.13 (Electrode 1),Welding at Head 0.13 (Electrode 2),Silicon Injection,Welding Cap Insertion,Welding Taping (13mm),HS Components Insertion,Heat Shrink LA terminal,Heat Shrink (Joint Crimping),Heat Shrink (Welding),Casting C385,STMAC Shieldwire (Nissan),Quick Stripping 927 (Auto),Quick Stripping 311 (Manual),Manual Heat Shrink (Blower) Sumitube,Drainwire Tip,Manual Crimping Shieldwire 2T,Manual Crimping Shieldwire 4T,Joint Crimping 2Tons (PS-800/S-2) SW,Joint Crimping 2Tons (PS-017/SS-2) SW,Manual Blue Taping (Dispenser) SW,Shieldwire Taping,HS Components Insertion SW,Heat Shrink (Joint Crimping) SW,Waterproof pad Press - Joint,Waterproof Pad Press - Weld,Low Viscosity,Air/Water leak test,HIROSE (Sheath stripping) 927R,HIROSE (Unistrip),HIROSE (Acetate Taping),HIROSE (Manual Crimping) 2 tons,HIROSE (Copper taping),HIROSE (HGT17AP crimping),Casting C373,Casting C377,Casting C371,STMAC Aluminum,Manual Crimping 20Tons,Manual Heat Shrink (Blower) Battery,Joint Crimping 20Tons,Dip Soldering (Battery),Ultrasonic Dip Soldering Aluminum,LA molding,Air/Water leak test,Pressure Welding (Dome Lamp),Ferrule - Casting C373,Ferrule - Parts Insertion,Ferrule - Braided wire folding,Outside ferrule insertion,Ferrule - Manual Crimping 2T,Ferrule Crimping,Ferrule - Joint Crimping 2T,Ferrule - Welding at head,Ferrule - Welding Taping,Gomusen Insertion,Point Marking,Picking,Looping,Completion,Shikakari Handler
3.1,Mazda J12,KEHF-67-050,J30A,,KEHF-67-050(7)-1,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,20,10,0,0,0,0,0,0,0,0,0,0,0,0,4,3,0,0,0,6,0,1,0,0,0,1,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,2,0,6,0,0,0,0,0,1,0,0,0,3,3,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,23,0,278,278
3.1,Mazda J12,KEHF-67-140,J30A,,KEHF-67-140A(14)-1,,0,0,0,0,0,0,0,0,0,0,0,0,0,3,2,12,0,0,0,17,9,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,2,0,8,0,0,0,0,0,1,0,1,0,3,3,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,17,0,115,115
3.1,Mazda J12,KEHG-67-050,J30A,,KEHG-67-050(7)-1,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,20,10,0,0,0,0,0,0,0,0,0,0,0,0,4,3,0,0,0,6,0,1,0,0,0,1,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,2,0,6,0,0,0,0,0,1,0,0,0,3,3,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,23,0,278,278
3.1,Mazda J12,KEHG-67-140,J30A,,KEHG-67-140A(14)-1,,0,0,0,0,0,0,0,0,0,0,0,0,0,3,2,12,0,0,0,17,9,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,2,0,8,0,0,0,0,0,1,0,1,0,3,3,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,17,0,120,120
3.1,Mazda J12,KEHH-67-050,J30A,,KEHH-67-050(7)-1,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,27,13,0,0,0,0,0,0,0,0,0,0,0,0,4,3,0,0,0,6,0,1,0,0,0,1,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,3,0,10,0,0,0,0,0,2,0,0,0,4,4,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,27,0,273,273
3.1,Mazda J12,KEHH-67-140,J30A,,KEHH-67-140A(14)-1,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12,0,0,0,17,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,4,0,0,0,0,0,0,0,0,0,2,2,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,16,0,108,108
3.1,Mazda J12,KEHJ-67-050,J30A,,KEHJ-67-050(7)-1,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,27,13,0,0,0,0,0,0,0,0,0,0,0,0,4,3,0,0,0,6,0,1,0,0,0,1,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,3,0,10,0,0,0,0,0,2,0,0,0,4,4,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,27,0,273,273
3.1,Mazda J12,KEHJ-67-140,J30A,,KEHJ-67-140A(14)-1,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12,0,0,0,17,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,4,0,0,0,0,0,0,0,0,0,2,2,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,16,0,113,113
3.1,Mazda J12,KEHK-67-050,J30A,,KEHK-67-050(7)-1,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,31,13,0,0,0,0,0,0,0,0,0,0,0,0,4,3,0,0,0,6,0,1,0,0,0,1,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,3,0,10,0,0,0,0,0,2,0,0,0,4,4,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,28,0,298,298
3.1,Mazda J12,KEHK-67-140,J30A,,KEHK-67-140A(14)-1,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12,0,0,0,16,9,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,2,0,8,0,0,0,0,0,1,0,1,0,3,3,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,17,0,115,115
3.1,Mazda J12,KEHL-67-050,J30A,,KEHL-67-050(7)-1,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,31,13,0,0,0,0,0,0,0,0,0,0,0,0,4,3,0,0,0,6,0,1,0,0,0,1,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,3,0,10,0,0,0,0,0,2,0,0,0,4,4,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,28,0,298,298
3.1,Mazda J12,KEHL-67-140,J30A,,KEHL-67-140A(14)-1,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12,0,0,0,16,9,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,2,0,8,0,0,0,0,0,1,0,1,0,3,3,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,17,0,120,120
3.1,Mazda J12,KEHM-67-050,J30A,,KEHM-67-050(7)-1,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,27,13,0,0,0,0,0,0,0,0,0,0,0,0,4,3,0,0,0,6,0,1,0,0,0,1,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,3,0,10,0,0,0,0,0,2,0,0,0,4,4,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,27,0,273,273
3.1,Mazda J12,KEHM-67-140,J30A,,KEHM-67-140A(14)-1,1138,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12,0,0,0,16,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,4,0,0,0,0,0,0,0,0,0,2,2,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,16,0,108,108
3.1,Mazda J12,KEHN-67-050,J30A,,KEHN-67-050(7)-1,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,27,13,0,0,0,0,0,0,0,0,0,0,0,0,4,3,0,0,0,6,0,1,0,0,0,1,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,3,0,10,0,0,0,0,0,2,0,0,0,4,4,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,27,0,273,273
3.1,Mazda J12,KEHN-67-140,J30A,,KEHN-67-140A(14)-1,1138,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12,0,0,0,16,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,4,0,0,0,0,0,0,0,0,0,2,2,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,16,0,113,113
3.1,Mazda J12,KEHP-67-050,J30A,,KEHP-67-050(7)-1,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,31,13,0,0,0,0,0,0,0,0,0,0,0,0,4,3,0,0,0,6,0,1,0,0,0,1,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,3,0,10,0,0,0,0,0,2,0,0,0,4,4,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,28,0,298,298
3.1,Mazda J12,KEHP-67-140,J30A,,KEHP-67-140A(14)-1,1138,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12,0,0,0,17,9,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,2,0,8,0,0,0,0,0,1,0,1,0,3,3,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,17,0,117,117
3.1,Mazda J12,KEHR-67-050,J30A,,KEHR-67-050(7)-1,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,31,13,0,0,0,0,0,0,0,0,0,0,0,0,4,3,0,0,0,6,0,1,0,0,0,1,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,3,0,10,0,0,0,0,0,2,0,0,0,4,4,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,28,0,298,298
3.1,Mazda J12,KEHR-67-140,J30A,,KEHR-67-140A(14)-1,1138,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12,0,0,0,17,9,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,2,0,8,0,0,0,0,0,1,0,1,0,3,3,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,17,0,122,122
3.1,Mazda J12,KEHS-67-050,J30A,,KEHS-67-050A(12),,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,16,9,0,0,0,0,0,0,0,15,11,0,0,0,4,3,0,0,0,6,0,1,0,0,0,1,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,2,0,6,0,0,0,8,0,1,0,0,2,3,3,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,21,17,0,244,244
3.1,Mazda J12,KEHS-67-140,J30A,,KEHS-67-140A(14)-1,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12,0,0,0,17,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,4,0,0,0,0,0,0,0,0,0,2,2,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,16,0,110,110
3.1,Mazda J12,KEHT-67-050,J30A,,KEHT-67-050A(12),,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,16,9,0,0,0,0,0,0,0,15,11,0,0,0,4,3,0,0,0,6,0,1,0,0,0,1,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,2,0,6,0,0,0,8,0,1,0,0,2,3,3,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,21,17,0,244,244
3.1,Mazda J12,KEHT-67-140,J30A,,KEHT-67-140A(14)-1,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12,0,0,0,17,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,4,0,0,0,0,0,0,0,0,0,2,2,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,16,0,115,115
3.1,Mazda J12,KEHV-67-050,J30A,,KEHV-67-050A(12),,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,20,9,0,0,0,0,0,0,0,16,11,0,0,0,4,3,0,0,0,6,0,1,0,0,0,1,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,2,0,6,0,0,0,8,0,1,0,0,2,3,3,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,21,18,0,269,269
3.1,Mazda J12,KEHV-67-140,J30A,,KEHV-67-140A(14)-1,1138,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12,0,0,0,17,9,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,2,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,2,0,8,0,0,0,0,0,1,0,1,0,3,3,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,17,0,120,120
3.1,Mazda J12,KEHW-67-050,J30A,,KEHW-67-050A(12),,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,20,9,0,0,0,0,0,0,0,16,11,0,0,0,4,3,0,0,0,6,0,1,0,0,0,1,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,2,0,6,0,0,0,8,0,1,0,0,2,3,3,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,21,18,0,269,269
3.1,Mazda J12,KEHW-67-140,J30A,,KEHW-67-140A(14)-1,1138,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12,0,0,0,17,9,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,2,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,2,0,8,0,0,0,0,0,1,0,1,0,3,3,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,17,0,125,125
3.1,Mazda J12,KEJA-67-050,J30A,,KEJA-67-050A(12),,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,16,9,0,0,0,0,0,0,0,15,11,0,0,0,4,3,0,0,0,6,0,1,0,0,0,1,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,2,0,6,0,0,0,8,0,1,0,0,2,3,3,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,21,17,0,244,244
3.1,Mazda J12,KEJA-67-140,J30A,,KEJA-67-140A(14)-1,,0,0,0,0,0,0,0,0,0,0,0,0,0,3,2,12,0,0,0,17,9,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,2,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,4,0,0,0,0,0,0,0,0,0,2,2,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,16,0,113,113
3.1,Mazda J12,KEJB-67-050,J30A,,KEJB-67-050A(12),,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,16,9,0,0,0,0,0,0,0,15,11,0,0,0,4,3,0,0,0,6,0,1,0,0,0,1,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,2,0,6,0,0,0,8,0,1,0,0,2,3,3,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,21,17,0,244,244
3.1,Mazda J12,KEJB-67-140,J30A,,KEJB-67-140A(14)-1,1137,0,0,0,0,0,0,0,0,0,0,0,0,0,3,2,12,0,0,0,17,9,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,2,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,4,0,0,0,0,0,0,0,0,0,2,2,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,16,0,118,118
3.1,Mazda J12,KEJC-67-050,J30A,,KEJC-67-050A(12),,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,20,9,0,0,0,0,0,0,0,16,11,0,0,0,4,3,0,0,0,6,0,1,0,0,0,1,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,2,0,6,0,0,0,8,0,1,0,0,2,3,3,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,21,18,0,269,269
3.1,Mazda J12,KEJC-67-140,J30A,,KEJC-67-140A(11)-2,,0,0,0,0,0,0,0,0,0,0,0,0,0,3,2,12,0,12,0,16,9,0,0,6,0,0,0,0,0,3,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,2,0,8,0,0,0,10,0,0,1,1,2,3,3,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,11,16,0,118,118
3.1,Mazda J12,KEJD-67-050,J30A,,KEJD-67-050A(12),*1136,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,20,9,0,0,0,0,0,0,0,16,11,0,0,0,4,3,0,0,0,6,0,1,0,0,0,1,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,2,0,6,0,0,0,8,0,1,0,0,2,3,3,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,21,18,0,269,269
3.1,Mazda J12,KEJD-67-140,J30A,,KEJD-67-140A(11)-2,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12,0,12,0,16,9,0,0,6,0,0,0,0,0,3,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,2,0,8,0,0,0,10,0,0,1,1,2,3,3,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,11,16,0,123,123
3.1,Mazda J12,KEJE-67-050,J30A,,KEJE-67-050A(12),,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,26,13,0,0,0,0,0,0,0,17,11,0,0,0,4,3,0,0,0,6,0,1,0,0,0,1,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,3,0,10,0,0,0,13,0,2,0,0,3,4,4,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,21,22,0,264,264
3.1,Mazda J12,KEJE-67-140,J30A,,KEJE-67-140A(11)-2,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12,0,12,0,16,9,0,0,6,0,0,0,0,0,3,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,4,0,0,0,5,0,0,0,0,1,2,2,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,11,15,0,111,111
3.1,Mazda J12,KEJF-67-050,J30A,,KEJF-67-050A(12),,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,26,13,0,0,0,0,0,0,0,17,11,0,0,0,4,3,0,0,0,6,0,1,0,0,0,1,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,3,0,10,0,0,0,13,0,2,0,0,3,4,4,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,21,22,0,264,264
3.1,Mazda J12,KEJF-67-140,J30A,,KEJF-67-140A(11)-2,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12,0,12,0,16,9,0,0,6,0,0,0,0,0,3,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,4,0,0,0,5,0,0,0,0,1,2,2,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,11,15,0,116,116
3.1,Mazda J12,KEJG-67-050,J30A,,KEJG-67-050A(12),,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,30,13,0,0,0,0,0,0,0,18,11,0,0,0,4,3,0,0,0,6,0,1,0,0,0,1,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,3,0,10,0,0,0,13,0,2,0,0,3,4,4,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,21,23,0,289,289
3.1,Mazda J12,KEJG-67-140,J30A,,KEJG-67-140A(11)-2,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12,0,12,0,17,9,0,0,6,0,0,0,0,0,3,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,2,0,8,0,0,0,10,0,0,1,1,2,3,3,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,11,16,0,120,120
3.1,Mazda J12,KEJH-67-050,J30A,,KEJH-67-050A(12),,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,30,13,0,0,0,0,0,0,0,18,11,0,0,0,4,3,0,0,0,6,0,1,0,0,0,1,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,3,0,10,0,0,0,13,0,2,0,0,3,4,4,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,21,23,0,289,289
3.1,Mazda J12,KEJH-67-140,J30A,,KEJH-67-140A(11)-2,1137,0,0,0,0,0,0,0,0,0,0,0,0,0,3,2,12,0,12,0,17,9,0,0,6,0,0,0,0,0,3,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,2,0,8,0,0,0,10,0,0,1,1,2,3,3,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,11,16,0,125,125
